n_neighbors,n_components,min_dist,min_cluster_size,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,noise_ratio,sil_norm,ch_norm,db_norm,db_inv_norm,combined_score
15,5,0.1,20,10,0.5026867389678955,2679.034423828125,0.6310476571121437,16,0.293,0.778978712951299,0.3737885726489382,0.23239967251956456,0.7676003274804355,0.6401225376935575
15,5,0.1,20,20,0.5481279492378235,2460.5615234375,0.5725545605501137,11,0.25,0.8699987359606945,0.3403424546994624,0.1589501259823319,0.8410498740176681,0.683797021559275
15,5,0.1,40,5,0.516609251499176,2532.7724609375,0.6421878563692337,11,0.1745,0.8068658973686641,0.3513972607122399,0.246388376005282,0.753611623994718,0.6372915940252073
15,5,0.1,40,10,0.5154821276664734,2373.8369140625,0.6437647736054395,11,0.2235,0.8046082366114434,0.3270657439079077,0.24836850464838148,0.7516314953516186,0.6277684919569899
15,5,0.1,40,20,0.47699543833732605,2529.792724609375,0.6904666334619234,7,0.171,0.7275183147654863,0.35094109149166103,0.3070118425894064,0.6929881574105936,0.5904825212225803
15,5,0.5,10,5,0.3680114448070526,586.2051391601562,0.8481119811012576,30,0.5135,0.5092203086195989,0.05339636392204915,0.5049664727658814,0.49503352723411864,0.35255006659192223
15,5,0.5,10,10,0.24093613028526306,349.0703125,0.8558275412807818,9,0.389,0.25468487738893353,0.01709328299886281,0.5146548707098303,0.4853451292901697,0.25237442989265535
15,5,0.5,10,20,0.24926407635211945,751.5228271484375,0.9396127930009299,5,0.2895,0.2713659877318046,0.07870492567824197,0.6198636749458424,0.3801363250541576,0.24340241282140138
15,5,0.5,20,5,0.2525687515735626,409.79718017578125,0.9499767703688479,9,0.357,0.2779853452028664,0.02638998742011993,0.6328776797214053,0.3671223202785947,0.22383255096719368
15,5,0.5,20,10,0.24093613028526306,349.0703125,0.8558275412807818,9,0.389,0.25468487738893353,0.01709328299886281,0.5146548707098303,0.4853451292901697,0.25237442989265535
15,5,0.5,20,20,0.24926407635211945,751.5228271484375,0.9396127930009299,5,0.2895,0.2713659877318046,0.07870492567824197,0.6198636749458424,0.3801363250541576,0.24340241282140138
15,5,0.5,40,5,0.25891560316085815,632.60205078125,1.0301632300782841,6,0.3155,0.29069826754981276,0.060499288704921196,0.7335674952766198,0.2664325047233802,0.20587668699270473
15,5,0.5,40,10,0.29801061749458313,961.6660766601562,1.12718943680545,4,0.29,0.36900668149985205,0.11087585349989995,0.855402913560223,0.14459708643977698,0.20815987381317633
15,5,0.5,40,20,0.3064761459827423,1010.2178344726562,1.0450095624630549,4,0.2765,0.3859633733045345,0.11830866468860031,0.7522099752528004,0.24779002474719958,0.2506873542467781
15,10,0.0,10,5,0.48172280192375183,2761.35205078125,0.6194849063438068,37,0.2,0.7369873570699121,0.3863906164514991,0.21788037279747255,0.7821196272025275,0.6351658669079795
15,10,0.0,10,10,0.5356384515762329,1999.8099365234375,0.5501284373790478,22,0.1825,0.8449819206562379,0.26980577992752275,0.1307897331442451,0.8692102668557549,0.6613326558131718
15,10,0.0,10,20,0.5851602554321289,2737.8203125,0.49729105767808324,14,0.221,0.9441754874572827,0.3827881316915876,0.06444204756504382,0.9355579524349562,0.7541738571946088
15,10,0.0,20,5,0.5315752029418945,2466.734619140625,0.6055033958883602,18,0.159,0.8368431192908367,0.34128749679223896,0.20032384624618804,0.799676153753812,0.6592689232789625
15,10,0.0,20,10,0.5594679713249207,2853.76806640625,0.5358912825778136,14,0.1545,0.8927131193400849,0.4005386272733803,0.11291219501421819,0.8870878049857818,0.7267798505330823
15,10,0.0,20,20,0.5866851210594177,3533.001220703125,0.5284158481346474,11,0.194,0.9472298362225909,0.5045227468286615,0.10352532199344895,0.896474678006551,0.782742420352601
15,10,0.0,40,5,0.5068912506103516,3137.541015625,0.7325170349905338,12,0.147,0.7874004680974835,0.4439815600740665,0.3598143629810161,0.6401856370189839,0.6238558883968446
15,10,0.0,40,10,0.5676088333129883,3611.62353515625,0.5728041273925293,11,0.1435,0.9090194950080894,0.5165590735216211,0.15926350606448772,0.8407364939355123,0.7554383541550742
15,10,0.0,40,20,0.531463623046875,3561.75537109375,0.5655931592622547,8,0.1125,0.836619621620952,0.5089247330877458,0.15020872233113838,0.8497912776688616,0.7317785441258531
15,10,0.1,10,5,0.46085983514785767,1650.5601806640625,0.6490156524041709,35,0.2855,0.6951982474774059,0.21633897233988686,0.25496201207672897,0.745037987923271,0.5521917359135212
15,10,0.1,10,10,0.49967560172080994,1322.4195556640625,0.587740890324342,22,0.2505,0.7729473203038291,0.16610377141500515,0.17801953931556289,0.8219804606844371,0.5870105174677571
15,10,0.1,10,20,0.5507120490074158,2098.16015625,0.5302866124027882,12,0.269,0.8751747605227541,0.2848622608157704,0.10587443317492462,0.8941255668250754,0.6847208627211998
15,10,0.1,20,5,0.4997609555721283,2649.51953125,0.6264720120653421,18,0.265,0.7731182864701083,0.3692701240144895,0.22665405340284514,0.7733459465971548,0.6385781190272508
15,10,0.1,20,10,0.526777446269989,2334.460205078125,0.6272781583866297,12,0.238,0.8272330776551429,0.3210375452123312,0.22766632810227813,0.7723336718977218,0.6402014315883986
15,10,0.1,20,20,0.5453199148178101,2370.79931640625,0.5701913855653259,11,0.2505,0.8643741639917137,0.32660071666969037,0.15598269664070485,0.8440173033592951,0.6783307280068996
15,10,0.1,40,5,0.5165655016899109,3027.989013671875,0.6590214612226635,15,0.2575,0.8067782652694679,0.4272101931339375,0.2675262660426164,0.7324737339573836,0.6554873974535963
15,10,0.1,40,10,0.526777446269989,2334.460205078125,0.6272781583866297,12,0.238,0.8272330776551429,0.3210375452123312,0.22766632810227813,0.7723336718977218,0.6402014315883986
15,10,0.1,40,20,0.4733525216579437,2438.946533203125,0.6922152420810619,7,0.1685,0.7202214501351417,0.33703340578967506,0.30920756341281364,0.6907924365871864,0.5826824308373344
15,10,0.5,10,5,0.2594653069972992,259.089599609375,0.8101649452031331,16,0.3905,0.29179933980435896,0.0033180938054350254,0.4573165321238501,0.5426834678761498,0.27926696716198124
15,10,0.5,10,10,0.23637992143630981,237.41552734375,0.8212937170355588,10,0.3425,0.24555866284042316,0.0,0.47129088623829096,0.528709113761709,0.2580892588673774
15,10,0.5,10,20,0.4263080358505249,718.5665283203125,0.7853001451798007,10,0.4735,0.6259900211036361,0.073659630560116,0.42609390255223917,0.5739060974477608,0.42451858303717094
15,10,0.5,20,5,0.2954516112804413,464.8803405761719,0.9106082835579501,9,0.3805,0.3638809200355603,0.034822694069261924,0.5834428288745019,0.41655717112549806,0.2717535950767734
15,10,0.5,20,10,0.18660368025302887,1011.4760131835938,1.0571995226864908,3,0.212,0.14585545091207078,0.11850127985273415,0.7675168593697796,0.23248314063022035,0.16561329046500842
15,10,0.5,20,20,0.4263080358505249,718.5665283203125,0.7853001451798007,10,0.4735,0.6259900211036361,0.073659630560116,0.42609390255223917,0.5739060974477608,0.42451858303717094
15,10,0.5,40,5,0.26555538177490234,528.7828369140625,1.0630316112270706,7,0.3925,0.30399793097509664,0.04460555695963233,0.7748401895377476,0.22515981046225242,0.1912544327989938
15,10,0.5,40,10,0.26503732800483704,845.5669555664062,0.9468566716854376,4,0.256,0.30296025469421967,0.09310218504496023,0.6289597843300255,0.37104021566997447,0.2557008851363848
15,10,0.5,40,20,0.4293791353702545,1076.2100830078125,0.8431145957733701,6,0.4275,0.6321415198707128,0.1284114487149558,0.49869127607124397,0.501308723928756,0.4206205641714748
50,2,0.0,10,5,0.4602671265602112,3469.948974609375,0.5746991789846319,32,0.219,0.694011035495925,0.4948700491436838,0.16164311474116272,0.8383568852588372,0.6757459899661487
50,2,0.0,10,10,0.513654887676239,4564.2802734375,0.49764120138551354,23,0.2415,0.8009482234875217,0.6624017367395663,0.06488172161284103,0.935118278387159,0.7994894128714156
50,2,0.0,10,20,0.5928949117660522,6329.0126953125,0.44597127302881695,17,0.3,0.9596682217683089,0.9325654441182053,0.0,1.0,0.9640778886288379
50,2,0.0,20,5,0.5064612627029419,5622.95166015625,0.571512970004762,19,0.19,0.7865391902179177,0.8244742318024362,0.15764220491591308,0.8423577950840869,0.8177904057014802
50,2,0.0,20,10,0.5474497079849243,5770.0751953125,0.5166726573069793,17,0.242,0.8686401996435916,0.846997442238063,0.08877944441321654,0.9112205555867835,0.8756193991561461
50,2,0.0,20,20,0.5964385867118835,6769.5009765625,0.4641132600352148,16,0.294,0.9667663024134197,1.0,0.022780820254424274,0.9772191797455757,0.9813284940529984
50,2,0.0,40,5,0.5244238376617432,5875.58154296875,0.5721340492533366,15,0.1815,0.8225187333759058,0.8631494580799361,0.15842209163507678,0.8415779083649232,0.8424153666069216
50,2,0.0,40,10,0.48414283990859985,2964.56640625,0.5619904522496703,10,0.1475,0.741834761259986,0.4175007966609534,0.145684817598206,0.854315182401794,0.6712169134409112
50,2,0.0,40,20,0.5935544967651367,6759.1337890625,0.507472531280339,13,0.289,0.9609893890839833,0.9984128824430427,0.07722688309471089,0.9227731169052891,0.9607251294774383
50,2,0.1,10,5,0.45464539527893066,2080.6220703125,0.579030537803889,36,0.3035,0.682750549528776,0.28217734708127573,0.16708198462262144,0.8329180153773785,0.5992819706624767
50,2,0.1,10,10,0.5046665072441101,3976.22412109375,0.5522510088993182,18,0.3075,0.7829442445245981,0.5723759468267777,0.13345503768136044,0.8665449623186395,0.7406217178900051
50,2,0.1,10,20,0.4976174235343933,3607.77734375,0.539059406891522,13,0.3225,0.7688247314737281,0.5159702582900767,0.11689039599676823,0.8831096040032318,0.7226348645890122
50,2,0.1,20,5,0.45448970794677734,3622.94775390625,0.6047290761636951,12,0.174,0.6824387034210097,0.5182927034378303,0.19935153607636866,0.8006484639236313,0.6671266235941571
50,2,0.1,20,10,0.4415603280067444,2974.28857421875,0.6450688969237915,12,0.237,0.6565407915333543,0.41898916787782303,0.25000608706394073,0.7499939129360593,0.6085079574490788
50,2,0.1,20,20,0.5157392621040344,3834.750244140625,0.5237942480712289,12,0.29,0.8051232841263377,0.5507176451935611,0.09772199734684636,0.9022780026531536,0.7527063106576841
50,2,0.1,40,5,0.45601886510849,3750.7119140625,0.6306836889335581,11,0.17,0.6855016482505443,0.5378521781491616,0.23194263913883478,0.7680573608611652,0.663803729086957
50,2,0.1,40,10,0.4618293046951294,3198.569580078125,0.6052958802621968,11,0.215,0.69714012226409,0.4533244513953097,0.20006326970746902,0.799936730292531,0.6501337679839769
50,2,0.1,40,20,0.5273729562759399,4104.56201171875,0.521105301104845,11,0.3045,0.8284259009563271,0.5920232542024566,0.09434549743571378,0.9056545025642863,0.77536788590769
50,2,0.5,10,5,0.25134214758872986,1530.52294921875,0.7520072220817893,14,0.262,0.2755284229012881,0.19796241673930615,0.38428811266975815,0.6157118873302418,0.36306757565694536
50,2,0.5,10,10,0.4042454659938812,1076.5684814453125,0.5834561784502199,3,0.165,0.5817980727803089,0.12846631609847156,0.17263924381585002,0.82736075618415,0.5125417150209768
50,2,0.5,10,20,0.49463024735450745,2312.863525390625,0.6171538168794753,2,0.043,0.7628413335181885,0.3177312994726826,0.2149532331150778,0.7850467668849221,0.6218731332919311
50,2,0.5,20,5,0.292499840259552,1713.1805419921875,0.760248941296595,12,0.259,0.35796843960988795,0.2259255525851919,0.39463720640208816,0.6053627935979118,0.3964189285976638
50,2,0.5,20,10,0.4042454659938812,1076.5684814453125,0.5834561784502199,3,0.165,0.5817980727803089,0.12846631609847156,0.17263924381585002,0.82736075618415,0.5125417150209768
50,2,0.5,20,20,0.49463024735450745,2312.863525390625,0.6171538168794753,2,0.043,0.7628413335181885,0.3177312994726826,0.2149532331150778,0.7850467668849221,0.6218731332919311
50,2,0.5,40,5,0.32730329036712646,2023.2117919921875,0.7271312779268816,10,0.27,0.4276807296387071,0.27338838086725004,0.35305148945686526,0.6469485105431347,0.44933920701636393
50,2,0.5,40,10,0.4042454659938812,1076.5684814453125,0.5834561784502199,3,0.165,0.5817980727803089,0.12846631609847156,0.17263924381585002,0.82736075618415,0.5125417150209768
50,2,0.5,40,20,0.49463024735450745,2312.863525390625,0.6171538168794753,2,0.043,0.7628413335181885,0.3177312994726826,0.2149532331150778,0.7850467668849221,0.6218731332919311
50,5,0.0,10,5,0.4624905586242676,3116.468017578125,0.6506261384970033,30,0.26,0.6984646324936302,0.4407554850003861,0.25698429299833514,0.7430157070016649,0.6274119414985604
50,5,0.0,10,10,0.5376200675964355,2351.5693359375,0.6050209835363752,19,0.254,0.8489511533127455,0.3236567900143754,0.19971808299240507,0.800281917007595,0.6576299534449053
50,5,0.0,10,20,0.6130303144454956,3746.721435546875,0.47758758434121096,11,0.2555,1.0,0.5372412739369239,0.039700475193900804,0.9602995248060991,0.8325135995810076
50,5,0.0,20,5,0.5164524912834167,4244.76025390625,0.6501810960964194,20,0.2465,0.8065519022448413,0.6134862683160072,0.25642545504250785,0.7435745449574922,0.7212042385061135
50,5,0.0,20,10,0.5698539018630981,3647.68212890625,0.5528787206502676,12,0.244,0.913516430496269,0.5220793004124548,0.1342432528071305,0.8657567471928695,0.7671174927005311
50,5,0.0,20,20,0.6130303144454956,3746.721435546875,0.47758758434121096,11,0.2555,1.0,0.5372412739369239,0.039700475193900804,0.9602995248060991,0.8325135995810076
50,5,0.0,40,5,0.5160377025604248,4440.326171875,0.6098395803202805,12,0.199,0.8057210687594103,0.6434255456707055,0.20576877563009585,0.7942312243699041,0.74779261293334
50,5,0.0,40,10,0.5698539018630981,3647.68212890625,0.5528787206502676,12,0.244,0.913516430496269,0.5220793004124548,0.1342432528071305,0.8657567471928695,0.7671174927005311
50,5,0.0,40,20,0.5114130973815918,3990.312744140625,0.683093948136764,6,0.1135,0.7964578544372928,0.5745327806827342,0.29775399122364055,0.7022460087763595,0.6910788812987955
50,5,0.1,10,5,0.47953298687934875,1347.865234375,0.6707001442909123,22,0.282,0.7326010959086465,0.16999926220561948,0.28219114148830715,0.7178088585116928,0.5401364055419863
50,5,0.1,10,10,0.49961984157562256,2003.6580810546875,0.6261665164010448,15,0.2785,0.7728356311637773,0.270394894163882,0.2262704437235742,0.7737295562764258,0.605653360534695
50,5,0.1,10,20,0.5649843215942383,2580.54296875,0.5408427525447469,11,0.285,0.9037625241745652,0.3587104699750204,0.11912973597442882,0.8808702640255712,0.7144477527250522
50,5,0.1,20,5,0.5137295722961426,2361.4443359375,0.6022647253091343,12,0.274,0.8010978188830161,0.3251685583580031,0.19625706060122983,0.8037429393987702,0.6433364388799298
50,5,0.1,20,10,0.5148754715919495,2480.183837890625,0.5934467031945927,12,0.266,0.803393087421227,0.34334644394695024,0.1851843056312219,0.8148156943687781,0.6538517419123184
50,5,0.1,20,20,0.5549513697624207,2763.3232421875,0.5884240802490437,10,0.2785,0.8836662393009967,0.38669238706083575,0.1788774181614013,0.8211225818385988,0.697160402733477
50,5,0.1,40,5,0.5338971018791199,2670.3427734375,0.6137878136407632,10,0.265,0.8414939482066237,0.37245796384747737,0.21072655636076912,0.7892734436392309,0.6677417852311106
50,5,0.1,40,10,0.5185825824737549,2765.104248046875,0.6739773760424864,10,0.228,0.8108185348456238,0.3869650420763313,0.2863063482425824,0.7136936517574176,0.6371590762264576
50,5,0.1,40,20,0.47302505373954773,2626.646240234375,0.7005371129950685,7,0.187,0.7195655226787605,0.36576844125276736,0.31965730331206776,0.6803426966879322,0.5885588868731534
50,5,0.5,10,5,0.35605597496032715,467.79937744140625,0.8149141702652504,6,0.3015,0.4852731660573062,0.03526957078083089,0.4632801149689787,0.5367198850310213,0.3524208739563861
50,5,0.5,10,10,0.24106210470199585,660.371826171875,0.8593458508515898,6,0.3425,0.2549372076909106,0.06475057653734634,0.5190727979139305,0.48092720208606954,0.2668716621047755
50,5,0.5,10,20,0.4615188539028168,1851.2489013671875,0.725679451757862,2,0.114,0.6965182805901616,0.24706250194820326,0.3512284371646637,0.6487715628353363,0.530784115124567
50,5,0.5,20,5,0.35605597496032715,467.79937744140625,0.8149141702652504,6,0.3015,0.4852731660573062,0.03526957078083089,0.4632801149689787,0.5367198850310213,0.3524208739563861
50,5,0.5,20,10,0.24106210470199585,660.371826171875,0.8593458508515898,6,0.3425,0.2549372076909106,0.06475057653734634,0.5190727979139305,0.48092720208606954,0.2668716621047755
50,5,0.5,20,20,0.4615188539028168,1851.2489013671875,0.725679451757862,2,0.114,0.6965182805901616,0.24706250194820326,0.3512284371646637,0.6487715628353363,0.530784115124567
50,5,0.5,40,5,0.4822815954685211,2114.7529296875,0.8139535103719324,2,0.194,0.7381066362660488,0.2874024562199019,0.4620738181974292,0.5379261818025708,0.5211450914295072
50,5,0.5,40,10,0.2691512405872345,827.1065673828125,0.9427182398708684,5,0.3275,0.3112005373734039,0.09027607563057687,0.623763172113864,0.376236827886136,0.25923781363003895
50,5,0.5,40,20,0.4615188539028168,1851.2489013671875,0.725679451757862,2,0.114,0.6965182805901616,0.24706250194820326,0.3512284371646637,0.6487715628353363,0.530784115124567
50,10,0.0,10,5,0.47835028171539307,1710.8126220703125,0.6523819183609967,26,0.227,0.7302321041807167,0.225563046622849,0.25918901872511824,0.7408109812748818,0.5655353773594824
50,10,0.0,10,10,0.5388122797012329,2781.625732421875,0.5922821035307206,15,0.2105,0.8513391877107322,0.38949432380472265,0.18372192250848698,0.816278077491513,0.6857038630023227
50,10,0.0,10,20,0.5716980695724487,3384.33349609375,0.4998052243694457,12,0.2695,0.9172103503179723,0.48176313571133356,0.06759907658647296,0.9324009234135271,0.777124803147611
50,10,0.0,20,5,0.5267221927642822,3063.43603515625,0.6747256812039356,14,0.183,0.827122403328229,0.43263679414213685,0.28724599202980483,0.7127540079701952,0.6575044018135203
50,10,0.0,20,10,0.44926971197128296,2958.249755859375,0.7101567617371206,8,0.1015,0.6719829045772698,0.41653377771428907,0.3317366576201767,0.6682633423798233,0.5855933415571274
50,10,0.0,20,20,0.5716980695724487,3384.33349609375,0.4998052243694457,12,0.2695,0.9172103503179723,0.48176313571133356,0.06759907658647296,0.9324009234135271,0.777124803147611
50,10,0.0,40,5,0.5366610288619995,3505.102783203125,0.6283115361161137,12,0.1935,0.8470301717377228,0.5002517620540614,0.22896393636878157,0.7710360636312185,0.7061059991410008
50,10,0.0,40,10,0.4645443260669708,3401.911376953125,0.7002067173199399,7,0.0785,0.7025783864799431,0.48445414166892975,0.31924242678915493,0.6807575732108451,0.6225967004532393
50,10,0.0,40,20,0.5840089321136475,3794.763671875,0.5468903241180392,10,0.2455,0.941869354449008,0.5445960822445634,0.12672364732153496,0.873276352678465,0.7865805964573453
50,10,0.1,10,5,0.4416419565677643,1614.4788818359375,0.7170921709367853,25,0.305,0.6567042958383259,0.21081526951808124,0.34044542311056786,0.6595545768894322,0.5090247140819464
50,10,0.1,10,10,0.5114336609840393,2462.922119140625,0.6347593973473398,17,0.331,0.7964990439117107,0.3407038393937498,0.23706048983242542,0.7629395101675746,0.633380797824345
50,10,0.1,10,20,0.5612846612930298,2484.4716796875,0.5673830411058502,11,0.291,0.8963520004727835,0.34400287164224136,0.15245626977680835,0.8475437302231916,0.6959662007794054
50,10,0.1,20,5,0.4848889410495758,2537.71630859375,0.6996945838286774,15,0.2935,0.7433292228426677,0.35215411664970186,0.31859934282009433,0.6814006571799056,0.592294665557425
50,10,0.1,20,10,0.5110357999801636,2795.536865234375,0.6674681171012029,14,0.3195,0.7957021171240614,0.3916239855981341,0.27813269792089546,0.7218673020791045,0.6363978016004334
50,10,0.1,20,20,0.5612846612930298,2484.4716796875,0.5673830411058502,11,0.291,0.8963520004727835,0.34400287164224136,0.15245626977680835,0.8475437302231916,0.6959662007794054
50,10,0.1,40,5,0.4729965329170227,2840.424560546875,0.7285776295313812,12,0.255,0.7195083946685896,0.3984958637542701,0.3548676673603763,0.6451323326396237,0.5877121970208278
50,10,0.1,40,10,0.4930616617202759,3005.981689453125,0.7124258571984692,12,0.2985,0.7596994123485746,0.42384108163197726,0.33458595168189564,0.6654140483181044,0.6163181807662187
50,10,0.1,40,20,0.5514914989471436,2932.220458984375,0.6345863666349604,9,0.3,0.8767360206878613,0.4125489405474524,0.2368432158615081,0.7631567841384919,0.6841472484579352
50,10,0.5,10,5,0.2899022400379181,481.22344970703125,0.9638597495643179,20,0.5245,0.3527653732624496,0.037324668248551636,0.6503104809650828,0.3496895190349172,0.24659318684863946
50,10,0.5,10,10,0.47641706466674805,741.4781494140625,0.6835899578628929,11,0.479,0.726359816026317,0.07716718129132853,0.29837682864555043,0.7016231713544496,0.5017167228906984
50,10,0.5,10,20,0.44660481810569763,919.2935180664062,0.7115973160324764,12,0.4865,0.6666450471671715,0.10438901879402239,0.3335455558658687,0.6664544441341314,0.47916283669844173
50,10,0.5,20,5,0.2337867170572281,517.8250122070312,0.9880803113849556,6,0.3355,0.24036440148932783,0.042928018477899545,0.6807241432118111,0.3192758567881889,0.20085609225180545
50,10,0.5,20,10,0.2785305678844452,758.14111328125,0.9763835446359913,5,0.3565,0.32998759390939003,0.07971812218099195,0.6660365601608415,0.33396343983915855,0.24788971864318016
50,10,0.5,20,20,0.46606966853141785,1086.9915771484375,0.7441178716115608,10,0.495,0.7056336903634987,0.13006199266825244,0.37438148695543866,0.6256185130445613,0.4871047320254374
50,10,0.5,40,5,0.24434567987918854,653.0223999023438,1.0910536723867836,5,0.327,0.2615143011795263,0.06362544945095615,0.8100273792437476,0.18997262075625243,0.17170412379557828
50,10,0.5,40,10,0.2785305678844452,758.14111328125,0.9763835446359913,5,0.3565,0.32998759390939003,0.07971812218099195,0.6660365601608415,0.33396343983915855,0.24788971864318016
50,10,0.5,40,20,0.3537351191043854,914.7626953125,0.8699357268020814,4,0.3195,0.4806244264626853,0.10369539303099012,0.5323704626327799,0.4676295373672201,0.35064978562029847
